timestamp,var_a,var_b,var_c,var_d,var_e
2023-01-07 07:50:00,10.38,655.15,7,35.55,142
2023-01-07 07:51:00,6.67,566.34,30,34.0,196
2023-01-07 07:52:00,55.03,534.31,494,34.09,115
2023-01-07 07:53:00,30.69,164.41,105,26.15,183
2023-01-07 07:54:00,16.63,931.12,212,9.92,35
2023-01-07 07:55:00,14.55,236.14,101,27.21,126
2023-01-07 07:56:00,83.94,646.12,200,20.93,64
2023-01-07 07:57:00,2.26,779.65,112,28.3,139
2023-01-07 07:58:00,49.53,570.61,300,16.55,102
2023-01-07 07:59:00,7.27,672.42,339,19.31,113
2023-01-07 08:00:00,14.6,155.89,470,42.6,199
2023-01-07 08:01:00,46.53,104.52,391,10.27,195
2023-01-07 08:02:00,20.69,72.2,73,32.45,23
2023-01-07 08:03:00,63.67,895.5,44,33.1,162
2023-01-07 08:04:00,37.9,352.97,19,49.96,117
2023-01-07 08:05:00,78.45,69.37,451,38.77,22
2023-01-07 08:06:00,65.79,523.08,406,21.3,198
2023-01-07 08:07:00,97.79,597.1,224,23.82,58
2023-01-07 08:08:00,35.7,838.07,177,29.94,76
2023-01-07 08:09:00,44.62,190.15,257,8.82,105
2023-01-07 08:10:00,66.82,32.74,421,24.41,83
2023-01-07 08:11:00,42.21,947.97,17,9.84,161
2023-01-07 08:12:00,23.91,669.43,183,1.66,113
2023-01-07 08:13:00,0.67,6.65,332,19.35,133
2023-01-07 08:14:00,27.56,871.83,305,19.9,179
2023-01-07 08:15:00,86.42,31.88,138,36.3,130
2023-01-07 08:16:00,58.95,797.03,56,28.22,17
2023-01-07 08:17:00,0.47,620.15,275,46.79,161
2023-01-07 08:18:00,78.79,346.67,129,20.43,168
2023-01-07 08:19:00,1.56,169.07,179,27.64,79
2023-01-07 08:20:00,95.32,64.49,428,21.76,61
2023-01-07 08:21:00,51.38,593.73,268,37.38,68
2023-01-07 08:22:00,90.81,49.09,463,48.32,0
2023-01-07 08:23:00,88.59,944.97,498,33.12,84
2023-01-07 08:24:00,88.53,299.6,22,48.09,1
2023-01-07 08:25:00,37.58,776.94,58,46.8,147
2023-01-07 08:26:00,18.59,290.05,237,12.54,123
2023-01-07 08:27:00,35.12,204.35,434,16.05,85
2023-01-07 08:28:00,13.43,917.44,475,8.57,14
2023-01-07 08:29:00,83.44,842.02,180,31.55,70
2023-01-07 08:30:00,56.86,583.4,140,39.17,176
2023-01-07 08:31:00,24.86,644.41,25,3.61,5
2023-01-07 08:32:00,82.0,708.95,101,29.22,98
2023-01-07 08:33:00,46.09,894.22,259,40.48,176
2023-01-07 08:34:00,1.09,476.49,0,16.75,94
2023-01-07 08:35:00,15.33,487.89,468,0.5,127
2023-01-07 08:36:00,42.18,406.54,280,44.17,122
2023-01-07 08:37:00,7.76,252.02,376,22.09,35
2023-01-07 08:38:00,64.33,454.04,242,39.66,171
2023-01-07 08:39:00,19.73,240.55,439,3.65,122
2023-01-07 08:40:00,59.41,899.66,141,41.68,108
2023-01-07 08:41:00,0.94,57.76,306,28.97,2
2023-01-07 08:42:00,14.48,15.2,307,46.61,95
2023-01-07 08:43:00,32.59,474.11,410,7.72,69
2023-01-07 08:44:00,8.77,591.0,230,20.28,103
2023-01-07 08:45:00,98.35,967.53,382,41.16,35
2023-01-07 08:46:00,23.2,445.66,64,25.53,58
2023-01-07 08:47:00,89.87,464.62,118,45.69,132
2023-01-07 08:48:00,68.64,793.69,346,35.37,99
2023-01-07 08:49:00,95.86,713.12,96,0.85,161
2023-01-07 08:50:00,91.05,781.69,384,8.83,148
2023-01-07 08:51:00,87.87,240.45,4,24.59,159
2023-01-07 08:52:00,57.78,543.17,164,41.27,123
2023-01-07 08:53:00,96.46,538.96,317,24.91,62
2023-01-07 08:54:00,18.08,569.24,97,35.1,157
2023-01-07 08:55:00,45.42,797.39,102,42.69,125
2023-01-07 08:56:00,78.11,394.01,132,21.51,149
2023-01-07 08:57:00,48.35,230.48,435,38.53,88
2023-01-07 08:58:00,99.44,488.17,273,14.56,113
2023-01-07 08:59:00,73.31,177.87,480,8.81,142
2023-01-07 09:00:00,20.64,7.21,202,21.47,56
2023-01-07 09:01:00,81.14,1.63,35,49.66,20
2023-01-07 09:02:00,88.75,407.38,51,29.91,43
2023-01-07 09:03:00,53.94,428.35,445,22.15,97
2023-01-07 09:04:00,99.05,216.26,59,9.34,70
2023-01-07 09:05:00,53.59,595.92,165,21.56,133
2023-01-07 09:06:00,77.31,447.49,52,16.44,139
2023-01-07 09:07:00,32.4,431.67,164,20.46,79
2023-01-07 09:08:00,23.88,989.87,214,3.14,136
2023-01-07 09:09:00,78.38,977.34,277,46.59,41
2023-01-07 09:10:00,19.3,743.16,216,44.21,139
2023-01-07 09:11:00,28.39,211.34,428,0.92,141
2023-01-07 09:12:00,36.82,847.56,48,49.22,151
2023-01-07 09:13:00,62.45,611.68,253,22.07,148
2023-01-07 09:14:00,34.22,787.94,332,15.46,64
2023-01-07 09:15:00,32.09,583.1,482,7.48,18
2023-01-07 09:16:00,44.31,432.24,179,46.06,159
2023-01-07 09:17:00,44.98,416.49,444,0.48,146
2023-01-07 09:18:00,2.1,963.1,173,30.47,133
2023-01-07 09:19:00,31.65,917.26,235,47.87,182
2023-01-07 09:20:00,46.97,998.69,179,46.67,19
2023-01-07 09:21:00,23.55,690.37,102,17.83,55
2023-01-07 09:22:00,47.7,697.89,449,23.63,21
2023-01-07 09:23:00,56.93,938.65,308,30.16,22
2023-01-07 09:24:00,83.95,244.18,464,28.15,178
2023-01-07 09:25:00,77.47,422.32,288,40.61,185
2023-01-07 09:26:00,25.66,139.52,82,45.89,130
2023-01-07 09:27:00,12.87,0.58,31,47.08,76
2023-01-07 09:28:00,0.13,174.24,104,19.47,52
2023-01-07 09:29:00,39.86,560.19,181,14.89,173
2023-01-07 09:30:00,85.54,931.26,346,46.76,53
2023-01-07 09:31:00,16.14,47.73,183,31.99,45
2023-01-07 09:32:00,28.67,864.58,398,3.25,178
2023-01-07 09:33:00,54.32,112.55,375,20.89,161
2023-01-07 09:34:00,59.38,230.3,348,43.92,186
2023-01-07 09:35:00,54.72,300.71,50,10.08,103
2023-01-07 09:36:00,0.25,681.36,416,36.26,139
2023-01-07 09:37:00,77.07,452.0,451,5.33,161
2023-01-07 09:38:00,90.03,416.32,491,5.41,21
2023-01-07 09:39:00,25.28,804.94,50,8.69,162
2023-01-07 09:40:00,13.32,865.38,4,42.03,190
2023-01-07 09:41:00,76.85,896.57,375,1.97,182
2023-01-07 09:42:00,73.0,808.35,192,12.07,60
2023-01-07 09:43:00,79.3,972.21,54,46.64,64
2023-01-07 09:44:00,91.89,128.21,210,41.57,193
2023-01-07 09:45:00,4.42,998.1,198,11.97,128
2023-01-07 09:46:00,53.7,885.73,123,11.05,84
2023-01-07 09:47:00,78.91,683.74,250,24.77,180
2023-01-07 09:48:00,50.12,735.34,226,4.67,174
2023-01-07 09:49:00,55.21,265.58,75,1.01,129
2023-01-07 09:50:00,56.66,557.45,219,30.8,91
2023-01-07 09:51:00,1.04,195.49,399,44.86,55
2023-01-07 09:52:00,90.43,747.97,1,25.7,155
2023-01-07 09:53:00,21.08,850.53,356,5.81,111
2023-01-07 09:54:00,2.55,133.81,119,8.53,187
2023-01-07 09:55:00,63.34,136.28,481,1.05,130
2023-01-07 09:56:00,56.02,536.49,169,34.12,34
2023-01-07 09:57:00,12.78,660.48,273,43.33,170
2023-01-07 09:58:00,99.83,827.09,245,43.8,149
2023-01-07 09:59:00,39.15,614.81,196,45.16,86
2023-01-07 10:00:00,26.6,764.59,456,19.28,187
2023-01-07 10:01:00,10.12,264.09,147,29.34,117
2023-01-07 10:02:00,53.45,363.42,323,23.74,153
2023-01-07 10:03:00,16.43,819.57,464,25.89,196
2023-01-07 10:04:00,14.57,667.51,419,13.62,66
2023-01-07 10:05:00,72.75,192.12,392,37.46,168
2023-01-07 10:06:00,6.69,929.29,394,26.0,144
2023-01-07 10:07:00,71.32,993.84,34,9.29,8
2023-01-07 10:08:00,6.96,556.57,418,31.8,157
2023-01-07 10:09:00,39.43,781.33,178,23.04,116
2023-01-07 10:10:00,12.49,952.18,222,4.63,83
2023-01-07 10:11:00,98.47,737.59,478,48.49,51
2023-01-07 10:12:00,23.62,615.57,278,46.77,6
2023-01-07 10:13:00,36.45,235.86,65,18.25,185
2023-01-07 10:14:00,21.13,829.9,137,41.02,38
2023-01-07 10:15:00,54.39,251.4,42,16.17,140
2023-01-07 10:16:00,92.23,522.85,273,11.92,106
2023-01-07 10:17:00,48.27,533.5,193,3.48,173
2023-01-07 10:18:00,74.21,576.57,376,2.99,7
2023-01-07 10:19:00,35.49,790.17,342,9.26,71
2023-01-07 10:20:00,28.24,304.63,237,0.13,147
2023-01-07 10:21:00,9.86,894.11,392,19.5,8
2023-01-07 10:22:00,96.99,793.16,20,36.45,128
2023-01-07 10:23:00,37.85,269.97,190,49.1,10
2023-01-07 10:24:00,87.36,815.13,397,18.67,82
2023-01-07 10:25:00,61.97,229.58,160,33.54,38
2023-01-07 10:26:00,67.82,773.31,99,43.88,49
2023-01-07 10:27:00,45.73,226.58,169,42.33,177
2023-01-07 10:28:00,32.72,185.7,205,43.47,199
2023-01-07 10:29:00,47.37,417.39,242,18.36,31
2023-01-07 10:30:00,76.64,982.94,167,2.97,94
2023-01-07 10:31:00,91.21,273.61,175,43.45,136
2023-01-07 10:32:00,49.53,361.04,459,29.28,74
2023-01-07 10:33:00,53.09,33.95,406,10.81,119
2023-01-07 10:34:00,73.25,559.1,45,41.91,81
2023-01-07 10:35:00,95.93,736.7,495,38.79,83
2023-01-07 10:36:00,65.78,11.24,425,49.13,155
2023-01-07 10:37:00,85.0,242.65,56,19.03,25
2023-01-07 10:38:00,40.41,243.48,441,39.69,47
2023-01-07 10:39:00,17.95,173.96,48,19.73,182
2023-01-07 10:40:00,70.47,64.31,225,11.32,114
2023-01-07 10:41:00,24.51,578.45,463,26.37,75
2023-01-07 10:42:00,88.58,157.8,13,22.98,155
2023-01-07 10:43:00,7.87,649.58,16,41.11,133
2023-01-07 10:44:00,47.59,449.04,227,48.85,38
2023-01-07 10:45:00,43.64,981.89,367,39.0,73
2023-01-07 10:46:00,86.24,906.47,315,31.0,39
2023-01-07 10:47:00,96.88,543.49,374,41.04,94
2023-01-07 10:48:00,95.36,38.22,377,24.31,162
2023-01-07 10:49:00,5.49,881.13,11,6.91,81
2023-01-07 10:50:00,99.08,561.87,94,4.76,54
2023-01-07 10:51:00,66.8,204.35,405,42.84,11
2023-01-07 10:52:00,25.23,155.45,484,49.09,130
2023-01-07 10:53:00,37.7,541.16,231,10.14,160
2023-01-07 10:54:00,88.87,560.78,333,1.69,167
2023-01-07 10:55:00,91.61,151.27,134,14.46,120
2023-01-07 10:56:00,12.19,450.12,411,14.91,51
2023-01-07 10:57:00,14.33,278.38,18,4.7,73
2023-01-07 10:58:00,4.42,22.45,301,34.0,98
2023-01-07 10:59:00,39.38,702.6,465,9.77,138
2023-01-07 11:00:00,34.51,882.44,445,8.06,25
2023-01-07 11:01:00,67.27,734.58,159,0.49,87
2023-01-07 11:02:00,16.16,522.38,346,36.13,54
2023-01-07 11:03:00,79.7,386.43,21,19.05,95
2023-01-07 11:04:00,58.01,659.81,95,27.99,109
2023-01-07 11:05:00,11.1,135.65,72,37.92,51
2023-01-07 11:06:00,89.69,490.07,427,29.55,71
2023-01-07 11:07:00,84.94,940.03,389,43.64,169
2023-01-07 11:08:00,75.41,265.56,69,27.76,37
2023-01-07 11:09:00,47.97,5.45,272,1.71,109
2023-01-07 11:10:00,61.04,195.03,256,20.51,197
2023-01-07 11:11:00,19.78,448.05,471,31.29,76
2023-01-07 11:12:00,75.98,513.44,449,0.82,3
2023-01-07 11:13:00,69.39,721.01,312,41.08,198
2023-01-07 11:14:00,79.89,378.47,165,0.67,43
2023-01-07 11:15:00,93.79,447.52,310,47.85,174
2023-01-07 11:16:00,88.89,609.7,455,3.9,62
2023-01-07 11:17:00,89.54,610.98,445,23.36,198
2023-01-07 11:18:00,43.0,872.73,75,19.58,4
2023-01-07 11:19:00,78.86,903.42,483,49.93,156
2023-01-07 11:20:00,96.96,763.95,109,14.26,36
2023-01-07 11:21:00,26.61,264.02,420,40.86,151
2023-01-07 11:22:00,76.52,111.36,477,14.73,159
2023-01-07 11:23:00,24.31,291.98,339,12.69,122
2023-01-07 11:24:00,28.53,554.04,41,21.93,91
2023-01-07 11:25:00,42.77,861.15,186,44.06,4
2023-01-07 11:26:00,44.22,209.02,75,31.07,50
2023-01-07 11:27:00,70.08,8.13,391,2.64,145
2023-01-07 11:28:00,10.47,649.81,142,16.02,145
2023-01-07 11:29:00,84.16,526.93,155,38.74,62
2023-01-07 11:30:00,13.61,479.75,50,26.87,51
2023-01-07 11:31:00,2.56,212.76,101,33.83,58
2023-01-07 11:32:00,40.32,177.67,325,12.64,102
2023-01-07 11:33:00,77.51,505.54,264,12.69,21
2023-01-07 11:34:00,34.84,16.74,436,12.12,77
2023-01-07 11:35:00,85.03,398.86,324,16.13,21
2023-01-07 11:36:00,66.34,299.81,46,30.18,111
2023-01-07 11:37:00,70.89,534.5,208,0.49,62
2023-01-07 11:38:00,51.69,859.51,205,21.73,198
2023-01-07 11:39:00,58.94,78.52,214,4.73,137
2023-01-07 11:40:00,16.38,797.28,185,0.57,102
2023-01-07 11:41:00,88.75,438.55,426,48.27,76
2023-01-07 11:42:00,42.58,926.86,210,0.97,128
2023-01-07 11:43:00,43.89,541.41,273,48.11,160
2023-01-07 11:44:00,67.85,677.03,381,12.88,36
2023-01-07 11:45:00,88.84,694.44,233,38.09,53
2023-01-07 11:46:00,74.4,578.89,387,44.73,23
2023-01-07 11:47:00,44.13,750.08,213,7.26,48
2023-01-07 11:48:00,46.24,753.64,248,2.96,51
2023-01-07 11:49:00,27.84,639.02,79,29.73,152
2023-01-07 11:50:00,5.84,323.68,44,29.27,190
2023-01-07 11:51:00,93.97,31.28,188,15.26,26
2023-01-07 11:52:00,9.96,719.68,461,13.94,49
2023-01-07 11:53:00,27.05,574.52,19,22.9,156
2023-01-07 11:54:00,94.74,35.25,345,27.19,117
2023-01-07 11:55:00,57.78,979.59,388,33.38,44
2023-01-07 11:56:00,85.31,249.09,7,18.54,92
2023-01-07 11:57:00,69.51,948.86,359,47.36,85
2023-01-07 11:58:00,4.64,863.7,469,8.92,25
2023-01-07 11:59:00,14.98,388.8,146,28.22,6
2023-01-07 12:00:00,11.75,679.36,373,16.3,10
2023-01-07 12:01:00,48.13,521.48,319,8.81,151
2023-01-07 12:02:00,81.64,397.89,355,46.77,139
2023-01-07 12:03:00,71.82,138.06,95,20.14,85
2023-01-07 12:04:00,20.71,116.51,244,15.39,69
2023-01-07 12:05:00,41.68,735.35,409,38.14,172
2023-01-07 12:06:00,69.83,89.72,32,10.39,124
2023-01-07 12:07:00,89.44,594.24,209,27.91,65
2023-01-07 12:08:00,91.61,499.87,461,10.05,103
2023-01-07 12:09:00,50.46,224.37,253,8.88,139
2023-01-07 12:10:00,41.62,676.12,119,30.21,97
2023-01-07 12:11:00,65.17,779.98,119,44.11,171
2023-01-07 12:12:00,66.26,561.33,499,33.54,57
2023-01-07 12:13:00,97.33,314.95,27,29.33,120
2023-01-07 12:14:00,49.81,356.02,336,19.92,16
2023-01-07 12:15:00,53.76,686.5,348,21.14,108
2023-01-07 12:16:00,45.92,328.62,302,14.52,59
2023-01-07 12:17:00,71.71,668.09,255,41.67,167
2023-01-07 12:18:00,33.52,336.28,146,2.19,193
2023-01-07 12:19:00,3.57,786.81,354,1.85,4
2023-01-07 12:20:00,55.62,30.64,439,29.78,0
2023-01-07 12:21:00,28.13,224.28,64,1.23,199
2023-01-07 12:22:00,74.8,114.71,283,30.95,136
2023-01-07 12:23:00,17.18,839.27,283,10.57,78
2023-01-07 12:24:00,84.51,365.06,283,25.56,182
2023-01-07 12:25:00,76.09,580.28,32,9.5,89
2023-01-07 12:26:00,37.66,672.24,426,12.96,29
2023-01-07 12:27:00,17.22,0.23,18,46.21,149
2023-01-07 12:28:00,85.52,533.9,340,25.23,128
2023-01-07 12:29:00,34.17,678.72,369,9.38,169
2023-01-07 12:30:00,10.42,716.87,10,4.03,129
2023-01-07 12:31:00,50.81,793.61,179,8.47,127
2023-01-07 12:32:00,4.03,196.41,72,2.61,77
2023-01-07 12:33:00,16.08,355.82,44,28.79,54
2023-01-07 12:34:00,13.24,266.62,79,1.09,182
2023-01-07 12:35:00,49.9,778.14,290,12.15,82
2023-01-07 12:36:00,32.82,731.07,235,31.09,15
2023-01-07 12:37:00,72.47,113.9,120,37.49,46
2023-01-07 12:38:00,10.82,739.9,450,8.26,90
2023-01-07 12:39:00,30.57,927.8,161,17.52,131
2023-01-07 12:40:00,29.87,885.17,198,44.04,32
2023-01-07 12:41:00,74.73,33.79,159,25.72,136
2023-01-07 12:42:00,87.98,924.52,37,9.69,5
2023-01-07 12:43:00,49.27,898.74,257,20.28,194
2023-01-07 12:44:00,56.17,964.77,396,15.52,170
2023-01-07 12:45:00,79.69,558.15,220,14.37,101
2023-01-07 12:46:00,87.12,186.67,248,48.74,173
2023-01-07 12:47:00,76.37,120.87,93,12.23,14
2023-01-07 12:48:00,25.9,490.71,371,36.25,29
2023-01-07 12:49:00,7.3,544.58,421,2.73,163
2023-01-07 12:50:00,21.09,112.58,110,6.53,72
2023-01-07 12:51:00,61.96,13.26,53,36.81,126
2023-01-07 12:52:00,54.89,170.48,272,18.03,111
2023-01-07 12:53:00,50.78,429.06,312,44.96,43
2023-01-07 12:54:00,7.32,401.87,323,1.91,21
2023-01-07 12:55:00,41.09,139.57,84,11.31,122
2023-01-07 12:56:00,2.62,283.55,442,18.23,65
2023-01-07 12:57:00,65.34,626.07,498,8.16,100
2023-01-07 12:58:00,24.59,316.18,201,14.87,132
2023-01-07 12:59:00,70.7,61.3,61,7.32,154
2023-01-07 13:00:00,53.22,471.57,133,22.99,43
2023-01-07 13:01:00,5.42,384.62,343,8.99,84
2023-01-07 13:02:00,13.92,777.74,227,17.04,153
2023-01-07 13:03:00,91.18,3.76,463,29.69,187
2023-01-07 13:04:00,87.58,398.21,227,27.39,25
2023-01-07 13:05:00,81.58,961.4,126,35.17,164
2023-01-07 13:06:00,57.12,266.87,127,47.95,98
2023-01-07 13:07:00,36.02,733.69,216,31.22,4
2023-01-07 13:08:00,95.88,997.26,145,17.69,105
2023-01-07 13:09:00,90.94,976.05,14,10.53,161
2023-01-07 13:10:00,1.7,623.89,347,4.56,105
2023-01-07 13:11:00,12.11,742.79,250,42.48,142
2023-01-07 13:12:00,54.3,980.45,216,6.72,4
2023-01-07 13:13:00,69.05,958.75,237,40.71,172
2023-01-07 13:14:00,46.48,531.77,460,14.58,151
2023-01-07 13:15:00,18.21,238.86,246,12.18,177
2023-01-07 13:16:00,42.03,647.23,146,1.36,170
2023-01-07 13:17:00,20.54,876.19,287,10.8,140
2023-01-07 13:18:00,80.42,851.49,254,45.87,121
2023-01-07 13:19:00,54.22,743.16,113,4.22,84
2023-01-07 13:20:00,40.89,43.47,172,0.08,138
2023-01-07 13:21:00,14.17,438.46,371,27.29,52
2023-01-07 13:22:00,51.44,168.37,56,11.58,20
2023-01-07 13:23:00,56.64,418.01,119,23.33,60
2023-01-07 13:24:00,65.31,364.7,22,32.0,117
2023-01-07 13:25:00,70.56,825.17,352,33.52,67
2023-01-07 13:26:00,4.18,534.38,447,6.76,167
2023-01-07 13:27:00,37.78,904.91,14,35.49,79
2023-01-07 13:28:00,37.2,171.66,124,23.27,155
2023-01-07 13:29:00,17.05,884.57,113,36.62,131
2023-01-07 13:30:00,32.22,377.84,369,3.27,33
2023-01-07 13:31:00,4.41,886.28,499,4.71,108
2023-01-07 13:32:00,46.21,481.74,409,22.7,22
2023-01-07 13:33:00,51.38,839.99,292,13.23,116
2023-01-07 13:34:00,48.92,388.73,489,2.23,95
2023-01-07 13:35:00,14.2,197.49,317,20.58,118
2023-01-07 13:36:00,10.59,756.56,448,27.44,128
2023-01-07 13:37:00,75.92,793.78,113,46.68,139
2023-01-07 13:38:00,74.89,243.1,24,36.64,10
2023-01-07 13:39:00,29.7,456.35,37,35.34,60
2023-01-07 13:40:00,68.0,341.74,400,48.69,4
2023-01-07 13:41:00,94.15,579.84,47,22.75,195
2023-01-07 13:42:00,83.9,788.48,14,42.1,21
2023-01-07 13:43:00,29.54,316.76,489,19.36,0
2023-01-07 13:44:00,13.32,378.13,97,18.95,39
2023-01-07 13:45:00,5.12,789.6,54,0.06,152
2023-01-07 13:46:00,50.37,15.07,124,30.56,178
2023-01-07 13:47:00,45.75,639.92,97,22.72,41
2023-01-07 13:48:00,75.11,709.48,196,22.09,1
2023-01-07 13:49:00,76.84,153.73,466,43.03,167
2023-01-07 13:50:00,7.0,420.71,297,34.76,185
2023-01-07 13:51:00,97.14,783.85,416,9.2,147
2023-01-07 13:52:00,25.79,326.38,67,22.32,76
2023-01-07 13:53:00,37.41,47.74,371,26.73,107
2023-01-07 13:54:00,57.63,117.37,244,36.81,6
2023-01-07 13:55:00,3.83,272.92,385,43.84,43
2023-01-07 13:56:00,71.29,849.33,236,34.67,2
2023-01-07 13:57:00,19.22,22.92,493,3.65,44
2023-01-07 13:58:00,91.7,193.12,474,21.4,130
2023-01-07 13:59:00,24.67,401.76,312,47.7,100
2023-01-07 14:00:00,41.33,289.94,405,44.66,146
2023-01-07 14:01:00,22.43,468.6,251,9.78,60
2023-01-07 14:02:00,64.61,999.72,275,25.2,59
2023-01-07 14:03:00,37.73,527.05,346,30.27,15
2023-01-07 14:04:00,23.92,230.35,391,27.71,65
2023-01-07 14:05:00,84.39,924.11,337,10.26,102
2023-01-07 14:06:00,70.29,314.13,139,14.23,93
2023-01-07 14:07:00,47.16,730.15,106,29.18,126
2023-01-07 14:08:00,28.59,670.25,366,34.33,139
2023-01-07 14:09:00,87.23,593.53,1,11.2,62
2023-01-07 14:10:00,41.94,683.38,175,43.84,45
2023-01-07 14:11:00,46.54,7.17,303,22.53,85
2023-01-07 14:12:00,19.2,524.89,267,43.25,132
2023-01-07 14:13:00,83.39,204.52,377,19.74,25
2023-01-07 14:14:00,54.99,303.43,186,33.34,122
2023-01-07 14:15:00,65.69,130.14,15,39.82,111
2023-01-07 14:16:00,41.88,201.73,483,5.99,177
2023-01-07 14:17:00,1.94,319.38,346,40.46,34
2023-01-07 14:18:00,30.05,182.49,127,37.95,34
2023-01-07 14:19:00,2.07,605.21,85,19.4,141
2023-01-07 14:20:00,2.99,115.2,419,19.58,4
2023-01-07 14:21:00,98.51,533.44,222,37.92,181
2023-01-07 14:22:00,9.47,488.1,9,15.5,154
2023-01-07 14:23:00,45.1,635.95,111,10.22,182
2023-01-07 14:24:00,83.87,324.18,322,4.51,62
2023-01-07 14:25:00,42.16,809.3,248,32.07,45
2023-01-07 14:26:00,24.88,37.53,381,2.16,9
2023-01-07 14:27:00,41.4,912.55,490,16.89,183
2023-01-07 14:28:00,82.39,893.02,320,37.94,69
2023-01-07 14:29:00,4.49,421.11,382,15.37,44
2023-01-07 14:30:00,48.88,438.24,375,20.27,181
2023-01-07 14:31:00,19.35,211.76,10,0.46,126
2023-01-07 14:32:00,6.03,687.7,269,41.09,137
2023-01-07 14:33:00,78.56,840.58,269,4.89,153
2023-01-07 14:34:00,1.45,192.32,148,34.24,2
2023-01-07 14:35:00,41.5,971.17,168,43.39,173
2023-01-07 14:36:00,54.55,27.02,160,8.07,132
2023-01-07 14:37:00,17.29,304.78,79,21.47,45
2023-01-07 14:38:00,89.95,682.12,238,3.43,97
2023-01-07 14:39:00,40.87,947.75,417,43.09,69
2023-01-07 14:40:00,18.21,332.24,25,24.37,195
2023-01-07 14:41:00,61.12,925.88,237,9.57,113
2023-01-07 14:42:00,63.94,839.26,255,17.18,5
2023-01-07 14:43:00,38.87,916.34,377,10.15,3
2023-01-07 14:44:00,3.15,205.84,198,22.07,139
2023-01-07 14:45:00,66.16,752.35,289,43.79,74
2023-01-07 14:46:00,23.78,69.42,486,26.88,143
2023-01-07 14:47:00,14.99,406.84,440,10.78,177
2023-01-07 14:48:00,82.09,598.64,155,10.0,63
2023-01-07 14:49:00,50.42,90.28,497,46.48,76
2023-01-07 14:50:00,44.79,942.4,335,41.04,49
2023-01-07 14:51:00,75.48,24.71,432,8.21,125
2023-01-07 14:52:00,47.07,52.73,363,12.29,149
2023-01-07 14:53:00,61.18,138.32,45,36.84,33
2023-01-07 14:54:00,40.62,743.88,66,5.21,169
2023-01-07 14:55:00,88.75,399.19,155,10.16,178
2023-01-07 14:56:00,56.56,553.63,184,3.01,179
2023-01-07 14:57:00,90.25,590.68,487,43.4,98
2023-01-07 14:58:00,89.88,699.8,97,46.83,91
2023-01-07 14:59:00,75.86,822.97,456,41.78,144
2023-01-07 15:00:00,54.81,221.51,9,8.31,135
2023-01-07 15:01:00,65.42,596.12,35,19.27,190
2023-01-07 15:02:00,22.21,476.79,219,29.59,107
2023-01-07 15:03:00,91.91,313.42,178,2.87,24
2023-01-07 15:04:00,85.97,618.95,146,30.14,6
2023-01-07 15:05:00,78.71,486.19,194,33.37,48
2023-01-07 15:06:00,2.55,588.09,393,29.93,109
2023-01-07 15:07:00,19.45,462.25,459,4.88,98
2023-01-07 15:08:00,91.67,507.35,353,23.77,53
2023-01-07 15:09:00,80.91,120.25,425,2.14,73
2023-01-07 15:10:00,84.62,845.88,162,26.83,149
2023-01-07 15:11:00,40.46,60.94,205,31.63,139
2023-01-07 15:12:00,25.64,597.52,37,43.47,43
2023-01-07 15:13:00,89.07,397.24,78,27.11,67
2023-01-07 15:14:00,37.3,198.44,67,43.15,144
2023-01-07 15:15:00,29.89,442.25,136,19.34,16
2023-01-07 15:16:00,30.09,430.25,324,0.36,135
2023-01-07 15:17:00,88.24,564.04,288,36.12,161
2023-01-07 15:18:00,17.69,224.64,422,12.74,40
2023-01-07 15:19:00,83.3,707.95,227,15.89,118
2023-01-07 15:20:00,47.76,841.39,138,47.96,91
2023-01-07 15:21:00,26.11,697.66,403,14.98,116
2023-01-07 15:22:00,58.42,856.98,478,47.43,127
2023-01-07 15:23:00,27.9,498.86,415,28.54,127
2023-01-07 15:24:00,51.49,2.92,325,11.65,58
2023-01-07 15:25:00,61.37,592.81,144,35.41,139
2023-01-07 15:26:00,58.3,986.47,383,42.39,119
2023-01-07 15:27:00,81.62,319.77,332,21.69,35
2023-01-07 15:28:00,61.88,995.91,229,7.72,127
2023-01-07 15:29:00,22.06,158.19,87,24.65,79
2023-01-07 15:30:00,29.49,51.21,100,8.46,95
2023-01-07 15:31:00,40.22,332.18,428,9.84,140
2023-01-07 15:32:00,76.95,375.56,404,6.97,105
2023-01-07 15:33:00,90.42,418.55,175,20.7,44
2023-01-07 15:34:00,2.45,534.27,329,28.11,2
2023-01-07 15:35:00,99.34,361.94,414,33.4,13
2023-01-07 15:36:00,49.15,830.08,43,44.07,48
2023-01-07 15:37:00,13.17,248.38,46,24.49,54
2023-01-07 15:38:00,56.54,591.3,326,45.88,34
2023-01-07 15:39:00,45.85,666.63,115,1.83,25
2023-01-07 15:40:00,4.93,373.39,71,15.14,45
2023-01-07 15:41:00,57.76,206.15,443,41.33,185
2023-01-07 15:42:00,93.16,800.32,113,22.66,15
2023-01-07 15:43:00,47.26,353.16,481,34.65,188
2023-01-07 15:44:00,22.92,257.9,495,38.87,48
2023-01-07 15:45:00,67.09,762.3,60,42.54,172
2023-01-07 15:46:00,26.76,428.62,180,24.44,159
2023-01-07 15:47:00,91.52,767.41,170,47.3,87
2023-01-07 15:48:00,47.7,739.41,244,5.58,144
2023-01-07 15:49:00,78.46,17.61,33,25.15,97
2023-01-07 15:50:00,4.91,726.66,68,1.44,177
